customValue,pubkey,foundInMapping,lnaddressFromMapping,nameIfPresent,sourceFile
QhBTUP2DWkgW4lgLj5T8,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Saeid. E,data/podcast-value-feeds-2025-10-01.json
9M7udnkakr6KufiGtS1G,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,The Creepy Chronicles,data/podcast-value-feeds-2025-10-01.json
eduym,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Eduym,data/podcast-value-feeds-2025-10-01.json
zend2,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,zend2,data/podcast-value-feeds-2025-10-01.json
01k0TfrZBbr9NXOSbdUfyV,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],user61727590@fountain.fm,data/podcast-value-feeds-2025-10-01.json
agsanta,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,agsanta,data/podcast-value-feeds-2025-10-01.json
pontepilas30,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,pontepilas30,data/podcast-value-feeds-2025-10-01.json
feliperochatv,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Felipe Rocha,data/podcast-value-feeds-2025-10-01.json
curiozone11,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,curiozone11,data/podcast-value-feeds-2025-10-01.json
santigs,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,santigs,data/podcast-value-feeds-2025-10-01.json
8bMZQk3xcD7uLhBc2Ypn,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Bitcoin Audible .DE,data/podcast-value-feeds-2025-10-01.json
HqOGB6jyi0L3Sm1EGJUK,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,UNCLE DREY,data/podcast-value-feeds-2025-10-01.json
yogeshbhatt,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Yogesh Bhatt,data/podcast-value-feeds-2025-10-01.json
krisgijeon,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,krisgijeon,data/podcast-value-feeds-2025-10-01.json
criptovalor,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Criptovalor,data/podcast-value-feeds-2025-10-01.json
frank0390,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,frank0390,data/podcast-value-feeds-2025-10-01.json
AcSyDWTwm5wMOmOoCH8d,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Cynthia Burleson of the International Sibling Society,data/podcast-value-feeds-2025-10-01.json
hivemonagas,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Hivemonagas,data/podcast-value-feeds-2025-10-01.json
germanbava,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,germanbava,data/podcast-value-feeds-2025-10-01.json
horeannaat,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,horeannaat,data/podcast-value-feeds-2025-10-01.json
apolonia,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,apolonia,data/podcast-value-feeds-2025-10-01.json
iamshahzaib,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Muhammad Shahzaib,data/podcast-value-feeds-2025-10-01.json
01doclvpYdgXBiBcY6Il0J,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],user63324922@fountain.fm,data/podcast-value-feeds-2025-10-01.json
antonette,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,antonette,data/podcast-value-feeds-2025-10-01.json
dZJjEq7vWNlfjww7gkcs,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Jennifer Dawn Blondin Young,data/podcast-value-feeds-2025-10-01.json
inilsa,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Inilsa,data/podcast-value-feeds-2025-10-01.json
504b66e4-a0bb-4f2c-bce3-25cf15257982,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,no,,My Love via Wavlake,data/podcast-value-feeds-2025-10-01.json
yc9j8GyNu6OXMCjm8Xhb,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Jordan Grove,data/podcast-value-feeds-2025-10-01.json
shadecroat,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,ShadeCroat,data/podcast-value-feeds-2025-10-01.json
balingmachine,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,balingmachine,data/podcast-value-feeds-2025-10-01.json
AxxvZDUXJSPnsydHSawS,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Peter Clarke,data/podcast-value-feeds-2025-10-01.json
lydiapauline,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Chima,data/podcast-value-feeds-2025-10-01.json
rondon579,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Rondon,data/podcast-value-feeds-2025-10-01.json
jonessmit505,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,jonessmit505,data/podcast-value-feeds-2025-10-01.json
lumpymoon,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,lumpymoon,data/podcast-value-feeds-2025-10-01.json
judywang,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,judywang,data/podcast-value-feeds-2025-10-01.json
s2h7c1aYi6CHHIuYgG3U,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Hard,data/podcast-value-feeds-2025-10-01.json
archiwum-rozumu,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,archiwum-rozumu,data/podcast-value-feeds-2025-10-01.json
DfBnPmYtwKnbZ2Sl3tua,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Dr. Alton Watkins,data/podcast-value-feeds-2025-10-01.json
CzumMjvPGAkO0UOyh2q8,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Tyler Simone,data/podcast-value-feeds-2025-10-01.json
liuke3,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Liuke 3.0,data/podcast-value-feeds-2025-10-01.json
LWmoU548zz2FhsNGF90q,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Quinn Carnegie,data/podcast-value-feeds-2025-10-01.json
codetester,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,codetester,data/podcast-value-feeds-2025-10-01.json
01oZiV9EY5n1axAQfAAc2H,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],user77238191@fountain.fm,data/podcast-value-feeds-2025-10-01.json
pokermaria,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,PokerMaria,data/podcast-value-feeds-2025-10-01.json
NxE0t981JKYLLzVmViRz,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Real MonEy,data/podcast-value-feeds-2025-10-01.json
z3RJuUXSog4j111c96sj,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,RG Kuiwala,data/podcast-value-feeds-2025-10-01.json
scrdigital,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Oscar Gonzalez,data/podcast-value-feeds-2025-10-01.json
cwow2,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Kris,data/podcast-value-feeds-2025-10-01.json
01qP3tIy2xVMg1rEdd70XF,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],user31170981@fountain.fm,data/podcast-value-feeds-2025-10-01.json
wallay,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,wallay,data/podcast-value-feeds-2025-10-01.json
oQeaK5Q3waPAS77HVYn9,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Rev. Ken Smith,data/podcast-value-feeds-2025-10-01.json
briandra,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,briandra,data/podcast-value-feeds-2025-10-01.json
01FLqLVCMKgT6UG7CfqXWz,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],oi@fountain.fm,data/podcast-value-feeds-2025-10-01.json
pZ4TUK6f3HJrQnv44rKZ,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,The Real Dj King,data/podcast-value-feeds-2025-10-01.json
3c3ca78f-d76d-42ec-ae5f-d9cb05c5e67c,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,no,,Lofi Classical Piano Volume 2 via Wavlake,data/podcast-value-feeds-2025-10-01.json
139015e5-9123-48bd-9b5b-0a085915d8ac,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,no,,Potential via Wavlake,data/podcast-value-feeds-2025-10-01.json
xyiJoDjXeqkA7K1Aei07,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,MMM,data/podcast-value-feeds-2025-10-01.json
01WeWfdihVTX5zrDU1b1LN,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],pestmerc@fountain.fm,data/podcast-value-feeds-2025-10-01.json
uct2023,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,uct2023,data/podcast-value-feeds-2025-10-01.json
milehighhottubs,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,milehighhottubs,data/podcast-value-feeds-2025-10-01.json
017nwtItKrI29QemUaU8k4,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],azekura_podcast@fountain.fm,data/podcast-value-feeds-2025-10-01.json
elcholitosanto,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,El Cholito Santo (Ricardo Diaz Cruz),data/podcast-value-feeds-2025-10-01.json
01X9sHTKG2CIETpvwCINTv,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],bitcoin_people@fountain.fm,data/podcast-value-feeds-2025-10-01.json
nitish07,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,nitish07,data/podcast-value-feeds-2025-10-01.json
laro-racing,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,laro racing,data/podcast-value-feeds-2025-10-01.json
01fOXgpboXKuVVKvBMLncD,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],kenchiro@fountain.fm,data/podcast-value-feeds-2025-10-01.json
theslowmen2344,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Miguel Boada,data/podcast-value-feeds-2025-10-01.json
1gRumiPrHFrrQVNsXnBS,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Łukasz Orysiak & Aleksandra Listkowska,data/podcast-value-feeds-2025-10-01.json
P75a1cMWL3k3CBC7Qrbn,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Degen Dads,data/podcast-value-feeds-2025-10-01.json
sSnU689bpY1MHmsrAGkx,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Nandini Bhatia,data/podcast-value-feeds-2025-10-01.json
gurseerat,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,gurseerat,data/podcast-value-feeds-2025-10-01.json
artofadamada,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Adamada,data/podcast-value-feeds-2025-10-01.json
4eb231fb-4b42-43a2-9863-e9ab79581589,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,no,,Meditation via Wavlake,data/podcast-value-feeds-2025-10-01.json
6f2db451-f322-47aa-bc11-fb195ee07c2c,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,no,,𓅀	𓅁	𓅂	𓅃	𓅄	𓅅	𓅆	𓅇	𓅈 via Wavlake,data/podcast-value-feeds-2025-10-01.json
floruth,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,floruth,data/podcast-value-feeds-2025-10-01.json
kabosog610,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,kabosog610,data/podcast-value-feeds-2025-10-01.json
ucheeluu,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Miss Uche,data/podcast-value-feeds-2025-10-01.json
flexydgreat,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Felix,data/podcast-value-feeds-2025-10-01.json
DC2ID54QSsXLkeFn6Tda,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,PSALMS Q ENTERTAINMENTS AND TECHNOLOGY ENTERPRISES,data/podcast-value-feeds-2025-10-01.json
darthgexe,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Ðαятн Gεχε,data/podcast-value-feeds-2025-10-01.json
callmegaga,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,callmegaga,data/podcast-value-feeds-2025-10-01.json
rafaelvlog,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,JOHN CARLO RAFAEL,data/podcast-value-feeds-2025-10-01.json
iQZoLd16ETfCNm7hJjgy,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Shady mohamed,data/podcast-value-feeds-2025-10-01.json
smarttint69,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,smarttint69,data/podcast-value-feeds-2025-10-01.json
pavlopress00,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,pavlopress00,data/podcast-value-feeds-2025-10-01.json
RMLiBjdfKvTmMD2xSZVm,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Iron Shelly,data/podcast-value-feeds-2025-10-01.json
01bR1H0k4RcsVR19FfRZJP,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],moneymatterspod@fountain.fm,data/podcast-value-feeds-2025-10-01.json
andreiamartibr,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,AndreiaMartinBR,data/podcast-value-feeds-2025-10-01.json
7gdaMzukwXTEC9HL4QGl,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,RetroSeasons.com,data/podcast-value-feeds-2025-10-01.json
mihail144877,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,mihail144877,data/podcast-value-feeds-2025-10-01.json
shakurmahmood007,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,shakurmahmood007,data/podcast-value-feeds-2025-10-01.json
farmatrader.btc,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Bruno Pharmacist 💊,data/podcast-value-feeds-2025-10-01.json
raymondelaparra,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Cantautor guitarrista docente,data/podcast-value-feeds-2025-10-01.json
Y7c4cZn8baIL1rOfU38B,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Pastor Tommy McMurtry,data/podcast-value-feeds-2025-10-01.json
shortsegments,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,@shortsegments,data/podcast-value-feeds-2025-10-01.json
xamanh,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Francisco Loyo,data/podcast-value-feeds-2025-10-01.json
geneleori,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Genesis Rodríguez,data/podcast-value-feeds-2025-10-01.json
dejan.vuckovic,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Dejan Vuckovic,data/podcast-value-feeds-2025-10-01.json
josemendoza,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,josemendoza,data/podcast-value-feeds-2025-10-01.json
musicodayan,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Dayan,data/podcast-value-feeds-2025-10-01.json
himanshujain1987,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,himanshujain1987,data/podcast-value-feeds-2025-10-01.json
jJO3Qy71TvHLWR6OFveR,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Steven Coyle,data/podcast-value-feeds-2025-10-01.json
silenced-podcast,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Silenced Podcast,data/podcast-value-feeds-2025-10-01.json
podping,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Podping,data/podcast-value-feeds-2025-10-01.json
c37c6109-4ccb-46c2-9be2-07c35f49fc81,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,no,,Incoming from the Airwaves via Wavlake,data/podcast-value-feeds-2025-10-01.json
yeisimarct,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Yeisimar Colon,data/podcast-value-feeds-2025-10-01.json
T3uQfbT13JptDaAK4zBX,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Rayane Laddi,data/podcast-value-feeds-2025-10-01.json
rebelarts,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,rebelarts,data/podcast-value-feeds-2025-10-01.json
Pjf6l3OdyTttZc2un5KX,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Michael Leek,data/podcast-value-feeds-2025-10-01.json
sampraiseve,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Samuel Hernandez,data/podcast-value-feeds-2025-10-01.json
6ru5mqfV2bxaQcvlfbLc,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Podcaster (on Alby),data/podcast-value-feeds-2025-10-01.json
wUdsgLxFcxQoHH9HTYA8,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Jaideep Singh,data/podcast-value-feeds-2025-10-01.json
CHM9cEFJXVy9vqusQlrZ,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Arnór Sindri Sölvason & Andri Snær Sölvason,data/podcast-value-feeds-2025-10-01.json
smile27,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,smile27,data/podcast-value-feeds-2025-10-01.json
11Q1JPrjHRnPCurP6ufO,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Purdy  Gav  John & Ted,data/podcast-value-feeds-2025-10-01.json
tDndmeXeDkRgpoVWQgzq,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Behrad Salavati,data/podcast-value-feeds-2025-10-01.json
017u0WVi6CN8bdgqcXrTMc,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],newrencap@fountain.fm,data/podcast-value-feeds-2025-10-01.json
hiveaddict,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,hiveaddict,data/podcast-value-feeds-2025-10-01.json
2f7219c2-9a8f-48ff-8952-db4524886390,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,no,,You Is What’s In You via Wavlake,data/podcast-value-feeds-2025-10-01.json
pairmike,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Michael Pair,data/podcast-value-feeds-2025-10-01.json
fLnFMOMXiDhZ0yrtsEkn,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,MNDZA,data/podcast-value-feeds-2025-10-01.json
jandrox,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Ale,data/podcast-value-feeds-2025-10-01.json
juanteco,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,juanteco,data/podcast-value-feeds-2025-10-01.json
nicolasleroy7,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,nicolasleroy7,data/podcast-value-feeds-2025-10-01.json
dnata,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,monikaurrutia,data/podcast-value-feeds-2025-10-01.json
saulmarquez,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Saúl Márquez,data/podcast-value-feeds-2025-10-01.json
itinerantph,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,janmarquez,data/podcast-value-feeds-2025-10-01.json
hanisigri,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,hanisigri,data/podcast-value-feeds-2025-10-01.json
ogdenandre1,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,ogdenandre1,data/podcast-value-feeds-2025-10-01.json
trevorwa7sh,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,trevorwa7sh,data/podcast-value-feeds-2025-10-01.json
life-and-nature,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,life-and-nature,data/podcast-value-feeds-2025-10-01.json
omnifin,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,omnifin,data/podcast-value-feeds-2025-10-01.json
asmatkhan,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Mr.khan,data/podcast-value-feeds-2025-10-01.json
15a3d1a5-fbe5-452f-9756-132e4a127e8d,02682b7c86f474d082fa9d274c3751291225448468691784c6f112187de975a8c2,no,,No Talking  Please! (Album) via Wavlake,data/podcast-value-feeds-2025-10-01.json
beerbod,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Beerbod,data/podcast-value-feeds-2025-10-01.json
salsakings3,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,salsakings3,data/podcast-value-feeds-2025-10-01.json
GLAQgzZygJUIx2Q6ZOCG,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Dilip singh,data/podcast-value-feeds-2025-10-01.json
healthjourney,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,healthjourney,data/podcast-value-feeds-2025-10-01.json
hively,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Hively,data/podcast-value-feeds-2025-10-01.json
chapi-crsw,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,chapi-crsw,data/podcast-value-feeds-2025-10-01.json
UQOpVImWb0Qx1gJl3xlZ,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Stephanie Brooks,data/podcast-value-feeds-2025-10-01.json
joyce152218,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,joyce152218,data/podcast-value-feeds-2025-10-01.json
pWU0up3NKcT3nJwr9vIj,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,AjwogTHUM,data/podcast-value-feeds-2025-10-01.json
UdpMYwhs3gVLSZTkpNsH,030a58b8653d32b99200a2334cfe913e51dc7d155aa0116c176657a4f1722677a3,no,,Podcaster (on Alby),data/podcast-value-feeds-2025-10-01.json
holler,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,holler,data/podcast-value-feeds-2025-10-01.json
metsaloomad,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Kaur Kippel,data/podcast-value-feeds-2025-10-01.json
01B2iXFQBtZ2RJjoLg32Jb,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],user17355296@fountain.fm,data/podcast-value-feeds-2025-10-01.json
012F6crRsJiLwdwneCFCNW,03b6f613e88bd874177c28c6ad83b3baba43c4c656f56be1f8df84669556054b79,yes,[object Object],btcvsthebanks@fountain.fm,data/podcast-value-feeds-2025-10-01.json
martinthemass,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Martin,data/podcast-value-feeds-2025-10-01.json
cuatrolarense,0266ad2656c7a19a219d37e82b280046660f4d7f3ae0c00b64a1629de4ea567668,no,,Cuatro Larense,data/podcast-value-feeds-2025-10-01.json
